Time,Aggregate
12/11/2013 05:29:00,2485
12/11/2013 05:29:00,2466
12/11/2013 05:29:00,2466
12/11/2013 05:29:00,2466
12/11/2013 05:29:00,2449
12/11/2013 05:29:00,2449
12/11/2013 05:29:00,2449
12/11/2013 05:30:00,3682
12/11/2013 05:30:00,3682
12/11/2013 05:30:00,3682
12/11/2013 05:30:00,3658
12/11/2013 05:30:00,3658
12/11/2013 05:30:00,3658
12/11/2013 05:30:00,3651
12/11/2013 05:30:00,3619
12/11/2013 05:30:00,3619
12/11/2013 05:30:00,3601
12/11/2013 05:30:00,3590
12/11/2013 05:30:00,3590
12/11/2013 05:31:00,3660
12/11/2013 05:31:00,3660
12/11/2013 05:31:00,3660
12/11/2013 05:31:00,3651
12/11/2013 05:31:00,3651
12/11/2013 05:31:00,3610
12/11/2013 05:31:00,3604
12/11/2013 05:31:00,3604
12/11/2013 05:31:00,3604
12/11/2013 05:31:00,3601
12/11/2013 05:31:00,3601
12/11/2013 05:32:00,3642
12/11/2013 05:32:00,3642
12/11/2013 05:32:00,3638
12/11/2013 05:32:00,3635
12/11/2013 05:32:00,3631
12/11/2013 05:32:00,3631
12/11/2013 05:32:00,3631
12/11/2013 05:33:00,3659
12/11/2013 05:33:00,3659
12/11/2013 05:33:00,3619
12/11/2013 05:33:00,3619
12/11/2013 05:33:00,3597
12/11/2013 05:33:00,3597
12/11/2013 05:33:00,3583
12/11/2013 05:34:00,3675
12/11/2013 05:34:00,3675
12/11/2013 05:34:00,3612
12/11/2013 05:34:00,2451
12/11/2013 05:34:00,2424
12/11/2013 05:35:00,3576
12/11/2013 05:35:00,2430
12/11/2013 05:35:00,2425
12/11/2013 05:35:00,2421
12/11/2013 05:36:00,3572
12/11/2013 05:36:00,3572
12/11/2013 05:36:00,1213
12/11/2013 05:36:00,1213
12/11/2013 05:36:00,1213
12/11/2013 05:36:00,1154
12/11/2013 05:36:00,1154
12/11/2013 05:36:00,1152
12/11/2013 05:36:00,1152
12/11/2013 05:37:00,3504
12/11/2013 05:37:00,3480
12/11/2013 05:37:00,3480
12/11/2013 05:37:00,1170
12/11/2013 05:37:00,1170
12/11/2013 05:37:00,1170
12/11/2013 05:37:00,1170
12/11/2013 05:38:00,3304
12/11/2013 05:38:00,3291
12/11/2013 05:38:00,1157
12/11/2013 05:38:00,1154
12/11/2013 05:39:00,1156
12/11/2013 05:39:00,1152
12/11/2013 05:39:00,1150
12/11/2013 05:39:00,1149
12/11/2013 05:40:00,1156
12/11/2013 05:40:00,1156
12/11/2013 05:40:00,276
12/11/2013 05:40:00,276
12/11/2013 05:40:00,193
12/11/2013 05:40:00,193
12/11/2013 05:40:00,193
12/11/2013 05:40:00,191
12/11/2013 05:40:00,191
12/11/2013 05:40:00,191
12/11/2013 05:41:00,1226
12/11/2013 05:41:00,1226
12/11/2013 05:41:00,1204
12/11/2013 05:41:00,272
12/11/2013 05:41:00,270
12/11/2013 05:41:00,270
12/11/2013 05:42:00,1225
12/11/2013 05:42:00,1213
12/11/2013 05:42:00,1210
12/11/2013 05:42:00,1209
12/11/2013 05:43:00,1209
12/11/2013 05:43:00,1206
12/11/2013 05:43:00,1205
12/11/2013 05:43:00,1202
12/11/2013 05:43:00,1202
12/11/2013 05:44:00,1215
12/11/2013 05:44:00,1215
12/11/2013 05:44:00,1208
12/11/2013 05:44:00,1208
12/11/2013 05:44:00,1204
12/11/2013 05:44:00,1201
12/11/2013 05:44:00,1201
12/11/2013 05:45:00,1203
12/11/2013 05:45:00,1202
12/11/2013 05:45:00,1200
12/11/2013 05:45:00,1197
12/11/2013 05:45:00,1197
12/11/2013 05:46:00,1206
12/11/2013 05:46:00,258
12/11/2013 05:46:00,258
12/11/2013 05:46:00,256
12/11/2013 05:46:00,256
12/11/2013 05:46:00,255
12/11/2013 05:46:00,255
12/11/2013 05:47:00,1226
12/11/2013 05:47:00,1226
12/11/2013 05:47:00,1218
12/11/2013 05:47:00,1204
12/11/2013 05:47:00,1204
12/11/2013 05:47:00,1201
12/11/2013 05:48:00,1224
12/11/2013 05:48:00,1213
12/11/2013 05:48:00,1203
12/11/2013 05:48:00,1198
12/11/2013 05:49:00,1216
12/11/2013 05:49:00,1216
12/11/2013 05:49:00,1215
12/11/2013 05:49:00,1215
12/11/2013 05:49:00,1205
12/11/2013 05:49:00,1205
12/11/2013 05:49:00,1203
12/11/2013 05:50:00,1204
12/11/2013 05:50:00,1200
12/11/2013 05:50:00,1200
12/11/2013 05:50:00,254
12/11/2013 05:51:00,254
12/11/2013 05:51:00,252
12/11/2013 05:51:00,252
12/11/2013 05:51:00,251
12/11/2013 05:52:00,1204
12/11/2013 05:52:00,1204
12/11/2013 05:52:00,1164
12/11/2013 05:52:00,1164
12/11/2013 05:52:00,1155
12/11/2013 05:52:00,1155
12/11/2013 05:53:00,3374
12/11/2013 05:53:00,3374
12/11/2013 05:53:00,3291
12/11/2013 05:53:00,3291
12/11/2013 05:53:00,1174
12/11/2013 05:53:00,1174
12/11/2013 05:53:00,1156
12/11/2013 05:53:00,1156
12/11/2013 05:54:00,3264
12/11/2013 05:54:00,3264
12/11/2013 05:54:00,3262
12/11/2013 05:54:00,3262
12/11/2013 05:54:00,1173
12/11/2013 05:54:00,1173
12/11/2013 05:54:00,1160
12/11/2013 05:54:00,1160
12/11/2013 05:55:00,1170
12/11/2013 05:55:00,1170
12/11/2013 05:55:00,1164
12/11/2013 05:55:00,1164
12/11/2013 05:55:00,1162
12/11/2013 05:55:00,1162
12/11/2013 05:55:00,1151
12/11/2013 05:55:00,1149
12/11/2013 05:56:00,1155
12/11/2013 05:56:00,1155
12/11/2013 05:56:00,200
12/11/2013 05:56:00,200
12/11/2013 05:56:00,199
12/11/2013 05:56:00,199
12/11/2013 05:56:00,199
12/11/2013 05:56:00,199
12/11/2013 05:56:00,198
12/11/2013 05:57:00,1164
12/11/2013 05:57:00,1160
12/11/2013 05:57:00,1160
12/11/2013 05:57:00,1160
12/11/2013 05:57:00,201
12/11/2013 05:57:00,201
12/11/2013 05:57:00,201
12/11/2013 05:57:00,199
12/11/2013 05:57:00,199
12/11/2013 05:58:00,1178
12/11/2013 05:58:00,1156
12/11/2013 05:58:00,1154
12/11/2013 05:58:00,1152
12/11/2013 05:59:00,1392
12/11/2013 05:59:00,1299
12/11/2013 05:59:00,1289
12/11/2013 05:59:00,1289
12/11/2013 05:59:00,1255
12/11/2013 05:59:00,1255
12/11/2013 05:59:00,1178
12/11/2013 06:00:00,3635
12/11/2013 06:00:00,3635
12/11/2013 06:00:00,3607
12/11/2013 06:00:00,3607
12/11/2013 06:00:00,3607
12/11/2013 06:00:00,3544
12/11/2013 06:00:00,3544
12/11/2013 06:00:00,3544
12/11/2013 06:00:00,3454
12/11/2013 06:00:00,3454
12/11/2013 06:01:00,3868
12/11/2013 06:01:00,3698
12/11/2013 06:01:00,3602
12/11/2013 06:01:00,3602
12/11/2013 06:01:00,3585
12/11/2013 06:01:00,3581
12/11/2013 06:01:00,3581
12/11/2013 06:02:00,3631
12/11/2013 06:02:00,2604
12/11/2013 06:02:00,2604
12/11/2013 06:02:00,2534
12/11/2013 06:02:00,2534
12/11/2013 06:02:00,2351
12/11/2013 06:03:00,3689
12/11/2013 06:03:00,3689
12/11/2013 06:03:00,3544
12/11/2013 06:03:00,3544
12/11/2013 06:03:00,3445
12/11/2013 06:03:00,2358
12/11/2013 06:03:00,2358
12/11/2013 06:04:00,3641
12/11/2013 06:04:00,3641
12/11/2013 06:04:00,3641
12/11/2013 06:04:00,3632
12/11/2013 06:04:00,3629
12/11/2013 06:04:00,3629
12/11/2013 06:04:00,3629
12/11/2013 06:04:00,3428
12/11/2013 06:04:00,3428
12/11/2013 06:05:00,3733
12/11/2013 06:05:00,3704
12/11/2013 06:05:00,3647
12/11/2013 06:05:00,3647
12/11/2013 06:05:00,3621
12/11/2013 06:05:00,3558
12/11/2013 06:05:00,3558
12/11/2013 06:06:00,3645
12/11/2013 06:06:00,3599
12/11/2013 06:06:00,3419
12/11/2013 06:06:00,1285
12/11/2013 06:07:00,1379
12/11/2013 06:07:00,1352
12/11/2013 06:07:00,1319
12/11/2013 06:07:00,1232
12/11/2013 06:08:00,1308
12/11/2013 06:08:00,1156
12/11/2013 06:08:00,512
12/11/2013 06:08:00,236
12/11/2013 06:09:00,3863
12/11/2013 06:09:00,3863
12/11/2013 06:09:00,3548
12/11/2013 06:09:00,3548
12/11/2013 06:09:00,2187
12/11/2013 06:09:00,2187
12/11/2013 06:09:00,2187
12/11/2013 06:09:00,512
12/11/2013 06:10:00,3403
12/11/2013 06:10:00,3403
12/11/2013 06:10:00,1296
12/11/2013 06:10:00,1296
12/11/2013 06:10:00,1293
12/11/2013 06:10:00,1282
12/11/2013 06:10:00,1218
12/11/2013 06:11:00,1284
12/11/2013 06:11:00,1258
12/11/2013 06:11:00,1247
12/11/2013 06:11:00,1229
12/11/2013 06:12:00,1393
12/11/2013 06:12:00,1327
12/11/2013 06:12:00,470
12/11/2013 06:12:00,470
12/11/2013 06:12:00,468
12/11/2013 06:12:00,468
12/11/2013 06:12:00,263
12/11/2013 06:12:00,263
12/11/2013 06:13:00,270
12/11/2013 06:13:00,270
12/11/2013 06:13:00,269
12/11/2013 06:13:00,269
12/11/2013 06:13:00,269
12/11/2013 06:13:00,269
12/11/2013 06:13:00,269
12/11/2013 06:13:00,269
12/11/2013 06:13:00,268
12/11/2013 06:13:00,268
12/11/2013 06:14:00,561
12/11/2013 06:14:00,561
12/11/2013 06:14:00,561
12/11/2013 06:14:00,267
12/11/2013 06:14:00,266
12/11/2013 06:14:00,266
12/11/2013 06:14:00,266
12/11/2013 06:14:00,265
12/11/2013 06:15:00,583
12/11/2013 06:15:00,533
12/11/2013 06:15:00,433
12/11/2013 06:15:00,265
12/11/2013 06:16:00,485
12/11/2013 06:16:00,485
12/11/2013 06:16:00,356
12/11/2013 06:16:00,255
12/11/2013 06:16:00,254
12/11/2013 06:16:00,254
12/11/2013 06:17:00,257
12/11/2013 06:17:00,257
12/11/2013 06:17:00,256
12/11/2013 06:17:00,255
12/11/2013 06:17:00,255
12/11/2013 06:17:00,255
12/11/2013 06:17:00,255
12/11/2013 06:17:00,255
12/11/2013 06:17:00,254
12/11/2013 06:17:00,254
12/11/2013 06:18:00,639
12/11/2013 06:18:00,602
12/11/2013 06:18:00,544
12/11/2013 06:18:00,254
12/11/2013 06:19:00,557
12/11/2013 06:19:00,431
12/11/2013 06:19:00,307
12/11/2013 06:19:00,266
12/11/2013 06:20:00,512
12/11/2013 06:20:00,510
12/11/2013 06:20:00,510
12/11/2013 06:20:00,367
12/11/2013 06:20:00,367
12/11/2013 06:20:00,359
12/11/2013 06:20:00,359
12/11/2013 06:21:00,557
12/11/2013 06:21:00,557
12/11/2013 06:21:00,499
12/11/2013 06:21:00,488
12/11/2013 06:21:00,488
12/11/2013 06:21:00,268
12/11/2013 06:21:00,267
12/11/2013 06:21:00,262
12/11/2013 06:21:00,262
12/11/2013 06:22:00,269
12/11/2013 06:22:00,269
12/11/2013 06:22:00,269
12/11/2013 06:22:00,269
12/11/2013 06:22:00,267
12/11/2013 06:22:00,267
12/11/2013 06:22:00,267
12/11/2013 06:22:00,266
12/11/2013 06:23:00,634
12/11/2013 06:23:00,634
12/11/2013 06:23:00,308
12/11/2013 06:23:00,308
12/11/2013 06:23:00,255
12/11/2013 06:23:00,255
12/11/2013 06:23:00,254
12/11/2013 06:23:00,254
12/11/2013 06:24:00,645
12/11/2013 06:24:00,637
12/11/2013 06:24:00,637
12/11/2013 06:24:00,637
12/11/2013 06:24:00,618
12/11/2013 06:24:00,583
12/11/2013 06:24:00,583
12/11/2013 06:24:00,473
12/11/2013 06:24:00,251
12/11/2013 06:25:00,2371
12/11/2013 06:25:00,2333
12/11/2013 06:25:00,2323
12/11/2013 06:25:00,340
12/11/2013 06:26:00,467
12/11/2013 06:26:00,467
12/11/2013 06:26:00,464
12/11/2013 06:26:00,464
12/11/2013 06:26:00,450
12/11/2013 06:26:00,450
12/11/2013 06:26:00,345
12/11/2013 06:27:00,498
12/11/2013 06:27:00,498
12/11/2013 06:27:00,478
12/11/2013 06:27:00,459
12/11/2013 06:27:00,433
12/11/2013 06:27:00,433
12/11/2013 06:27:00,425
12/11/2013 06:28:00,620
12/11/2013 06:28:00,620
12/11/2013 06:28:00,620
12/11/2013 06:28:00,620
12/11/2013 06:28:00,585
12/11/2013 06:28:00,501
12/11/2013 06:29:00,693
12/11/2013 06:29:00,684
12/11/2013 06:29:00,684
12/11/2013 06:29:00,680
12/11/2013 06:29:00,680
12/11/2013 06:29:00,675
12/11/2013 06:29:00,675
12/11/2013 06:30:00,698
12/11/2013 06:30:00,698
12/11/2013 06:30:00,662
12/11/2013 06:30:00,662
12/11/2013 06:30:00,185
12/11/2013 06:30:00,185
12/11/2013 06:30:00,170
12/11/2013 06:30:00,170
12/11/2013 06:31:00,184
12/11/2013 06:31:00,184
12/11/2013 06:31:00,184
12/11/2013 06:31:00,183
12/11/2013 06:32:00,185
12/11/2013 06:32:00,185
12/11/2013 06:32:00,184
12/11/2013 06:32:00,183
12/11/2013 06:33:00,186
12/11/2013 06:33:00,186
12/11/2013 06:33:00,185
12/11/2013 06:33:00,184
12/11/2013 06:34:00,186
12/11/2013 06:34:00,186
12/11/2013 06:34:00,184
12/11/2013 06:34:00,184
12/11/2013 06:34:00,183
12/11/2013 06:35:00,185
12/11/2013 06:35:00,185
12/11/2013 06:35:00,185
12/11/2013 06:35:00,185
12/11/2013 06:35:00,183
12/11/2013 06:35:00,183
12/11/2013 06:36:00,186
12/11/2013 06:36:00,185
12/11/2013 06:36:00,185
12/11/2013 06:36:00,185
12/11/2013 06:36:00,185
12/11/2013 06:36:00,185
12/11/2013 06:36:00,185
12/11/2013 06:37:00,186
12/11/2013 06:37:00,186
12/11/2013 06:37:00,186
12/11/2013 06:37:00,184
12/11/2013 06:37:00,184
12/11/2013 06:37:00,184
12/11/2013 06:37:00,184
12/11/2013 06:37:00,183
12/11/2013 06:37:00,183
12/11/2013 06:38:00,187
12/11/2013 06:38:00,187
12/11/2013 06:38:00,186
12/11/2013 06:38:00,185
12/11/2013 06:38:00,185
12/11/2013 06:38:00,183
12/11/2013 06:38:00,183
12/11/2013 06:39:00,186
12/11/2013 06:39:00,186
12/11/2013 06:39:00,186
12/11/2013 06:39:00,186
12/11/2013 06:39:00,185
12/11/2013 06:40:00,186
12/11/2013 06:40:00,186
12/11/2013 06:40:00,185
12/11/2013 06:40:00,185
12/11/2013 06:40:00,185
12/11/2013 06:40:00,185
12/11/2013 06:40:00,185
12/11/2013 06:40:00,185
12/11/2013 06:41:00,2088
12/11/2013 06:41:00,2084
12/11/2013 06:41:00,2068
12/11/2013 06:41:00,186
12/11/2013 06:42:00,2067
12/11/2013 06:42:00,186
12/11/2013 06:42:00,186
12/11/2013 06:42:00,184
12/11/2013 06:43:00,187
12/11/2013 06:43:00,186
12/11/2013 06:43:00,185
12/11/2013 06:43:00,183
12/11/2013 06:44:00,187
12/11/2013 06:44:00,186
12/11/2013 06:44:00,186
12/11/2013 06:44:00,186
12/11/2013 06:44:00,185
12/11/2013 06:45:00,186
12/11/2013 06:45:00,185
12/11/2013 06:45:00,185
12/11/2013 06:45:00,184
12/11/2013 06:46:00,218
12/11/2013 06:46:00,218
12/11/2013 06:46:00,218
12/11/2013 06:46:00,218
12/11/2013 06:46:00,186
12/11/2013 06:46:00,186
12/11/2013 06:46:00,186
12/11/2013 06:47:00,213
12/11/2013 06:47:00,213
12/11/2013 06:47:00,211
12/11/2013 06:47:00,211
12/11/2013 06:47:00,211
12/11/2013 06:47:00,210
12/11/2013 06:47:00,210
12/11/2013 06:48:00,210
12/11/2013 06:48:00,210
12/11/2013 06:48:00,208
12/11/2013 06:48:00,208
12/11/2013 06:48:00,208
12/11/2013 06:48:00,207
12/11/2013 06:48:00,206
12/11/2013 06:48:00,206
12/11/2013 06:48:00,205
12/11/2013 06:48:00,205
12/11/2013 06:49:00,210
12/11/2013 06:49:00,210
12/11/2013 06:49:00,210
12/11/2013 06:49:00,208
12/11/2013 06:49:00,208
12/11/2013 06:49:00,208
12/11/2013 06:49:00,208
12/11/2013 06:49:00,208
12/11/2013 06:49:00,208
12/11/2013 06:49:00,208
12/11/2013 06:50:00,206
12/11/2013 06:50:00,206
12/11/2013 06:50:00,206
12/11/2013 06:50:00,206
12/11/2013 06:50:00,205
12/11/2013 06:50:00,205
12/11/2013 06:50:00,204
12/11/2013 06:50:00,204
12/11/2013 06:51:00,206
12/11/2013 06:51:00,206
12/11/2013 06:51:00,205
12/11/2013 06:51:00,205
12/11/2013 06:51:00,202
12/11/2013 06:51:00,202
12/11/2013 06:51:00,201
12/11/2013 06:51:00,201
12/11/2013 06:52:00,205
12/11/2013 06:52:00,205
12/11/2013 06:52:00,205
12/11/2013 06:52:00,205
12/11/2013 06:52:00,205
12/11/2013 06:52:00,205
12/11/2013 06:53:00,211
12/11/2013 06:53:00,208
12/11/2013 06:53:00,208
12/11/2013 06:53:00,208
12/11/2013 06:54:00,209
12/11/2013 06:54:00,209
12/11/2013 06:54:00,209
12/11/2013 06:54:00,209
12/11/2013 06:54:00,209
12/11/2013 06:54:00,207
12/11/2013 06:54:00,207
12/11/2013 06:55:00,212
12/11/2013 06:55:00,210
12/11/2013 06:55:00,209
12/11/2013 06:55:00,208
12/11/2013 06:55:00,208
12/11/2013 06:55:00,208
12/11/2013 06:55:00,208
12/11/2013 06:56:00,210
12/11/2013 06:56:00,209
12/11/2013 06:56:00,208
12/11/2013 06:56:00,208
12/11/2013 06:57:00,212
12/11/2013 06:57:00,212
12/11/2013 06:57:00,209
12/11/2013 06:57:00,208
12/11/2013 06:57:00,208
12/11/2013 06:57:00,207
12/11/2013 06:57:00,207
12/11/2013 06:58:00,2214
12/11/2013 06:58:00,210
12/11/2013 06:58:00,210
12/11/2013 06:58:00,209
12/11/2013 06:58:00,206
12/11/2013 06:59:00,2209
12/11/2013 06:59:00,2207
12/11/2013 06:59:00,2164
12/11/2013 06:59:00,206
12/11/2013 07:00:00,210
12/11/2013 07:00:00,210
12/11/2013 07:00:00,209
12/11/2013 07:00:00,207
12/11/2013 07:00:00,207
12/11/2013 07:00:00,207
12/11/2013 07:00:00,207
12/11/2013 07:01:00,207
12/11/2013 07:01:00,207
12/11/2013 07:01:00,206
12/11/2013 07:01:00,206
12/11/2013 07:01:00,206
12/11/2013 07:01:00,206
12/11/2013 07:01:00,205
12/11/2013 07:02:00,254
12/11/2013 07:02:00,254
12/11/2013 07:02:00,209
12/11/2013 07:02:00,207
12/11/2013 07:03:00,256
12/11/2013 07:03:00,255
12/11/2013 07:03:00,255
12/11/2013 07:03:00,252
12/11/2013 07:03:00,252
12/11/2013 07:03:00,251
12/11/2013 07:03:00,251
12/11/2013 07:04:00,250
12/11/2013 07:04:00,249
12/11/2013 07:04:00,249
12/11/2013 07:04:00,249
12/11/2013 07:04:00,249
12/11/2013 07:04:00,246
12/11/2013 07:04:00,246
12/11/2013 07:05:00,247
12/11/2013 07:05:00,247
12/11/2013 07:05:00,246
12/11/2013 07:05:00,246
12/11/2013 07:05:00,246
12/11/2013 07:05:00,245
12/11/2013 07:06:00,247
12/11/2013 07:06:00,246
12/11/2013 07:06:00,246
12/11/2013 07:06:00,246
12/11/2013 07:06:00,246
12/11/2013 07:06:00,244
12/11/2013 07:06:00,243
12/11/2013 07:07:00,249
12/11/2013 07:07:00,247
12/11/2013 07:07:00,246
12/11/2013 07:07:00,246
12/11/2013 07:07:00,246
12/11/2013 07:07:00,245
12/11/2013 07:07:00,245
12/11/2013 07:08:00,246
12/11/2013 07:08:00,246
12/11/2013 07:08:00,246
12/11/2013 07:08:00,244
12/11/2013 07:09:00,246
12/11/2013 07:09:00,245
12/11/2013 07:09:00,245
12/11/2013 07:09:00,245
12/11/2013 07:09:00,245
12/11/2013 07:09:00,245
12/11/2013 07:09:00,244
12/11/2013 07:10:00,213
12/11/2013 07:10:00,213
12/11/2013 07:10:00,213
12/11/2013 07:10:00,213
12/11/2013 07:10:00,212
12/11/2013 07:10:00,212
12/11/2013 07:10:00,212
12/11/2013 07:10:00,212
12/11/2013 07:11:00,401
12/11/2013 07:11:00,401
12/11/2013 07:11:00,213
12/11/2013 07:11:00,213
12/11/2013 07:11:00,213
12/11/2013 07:11:00,212
12/11/2013 07:11:00,212
12/11/2013 07:11:00,212
12/11/2013 07:12:00,474
12/11/2013 07:12:00,473
12/11/2013 07:12:00,473
12/11/2013 07:12:00,467
12/11/2013 07:12:00,467
12/11/2013 07:12:00,450
12/11/2013 07:12:00,450
12/11/2013 07:13:00,1004
12/11/2013 07:13:00,479
12/11/2013 07:13:00,436
12/11/2013 07:13:00,436
12/11/2013 07:14:00,2415
12/11/2013 07:14:00,434
12/11/2013 07:14:00,434
12/11/2013 07:14:00,434
12/11/2013 07:15:00,3590
12/11/2013 07:15:00,2407
12/11/2013 07:15:00,2391
12/11/2013 07:15:00,2388
12/11/2013 07:16:00,3577
12/11/2013 07:16:00,3555
12/11/2013 07:16:00,3507
12/11/2013 07:16:00,3472
12/11/2013 07:17:00,3569
12/11/2013 07:17:00,3569
12/11/2013 07:17:00,3562
12/11/2013 07:17:00,3554
12/11/2013 07:17:00,3510
12/11/2013 07:18:00,3489
12/11/2013 07:18:00,437
12/11/2013 07:18:00,437
12/11/2013 07:18:00,433
12/11/2013 07:18:00,433
12/11/2013 07:18:00,432
12/11/2013 07:18:00,432
12/11/2013 07:18:00,432
12/11/2013 07:19:00,435
12/11/2013 07:19:00,435
12/11/2013 07:19:00,434
12/11/2013 07:19:00,434
12/11/2013 07:19:00,432
12/11/2013 07:19:00,426
12/11/2013 07:19:00,426
12/11/2013 07:19:00,426
12/11/2013 07:20:00,390
12/11/2013 07:20:00,390
12/11/2013 07:20:00,390
12/11/2013 07:20:00,387
12/11/2013 07:20:00,325
12/11/2013 07:20:00,325
12/11/2013 07:21:00,335
12/11/2013 07:21:00,335
12/11/2013 07:21:00,322
12/11/2013 07:21:00,321
12/11/2013 07:21:00,321
12/11/2013 07:21:00,321
12/11/2013 07:21:00,321
12/11/2013 07:22:00,382
12/11/2013 07:22:00,382
12/11/2013 07:22:00,374
12/11/2013 07:22:00,371
12/11/2013 07:22:00,223
12/11/2013 07:22:00,220
12/11/2013 07:22:00,220
12/11/2013 07:23:00,243
12/11/2013 07:23:00,220
12/11/2013 07:23:00,220
12/11/2013 07:23:00,220
12/11/2013 07:23:00,220
12/11/2013 07:24:00,247
12/11/2013 07:24:00,245
12/11/2013 07:24:00,245
12/11/2013 07:24:00,244
12/11/2013 07:24:00,244
12/11/2013 07:25:00,249
12/11/2013 07:25:00,249
12/11/2013 07:25:00,245
12/11/2013 07:25:00,245
12/11/2013 07:26:00,267
12/11/2013 07:26:00,267
12/11/2013 07:26:00,265
12/11/2013 07:26:00,265
12/11/2013 07:26:00,264
12/11/2013 07:26:00,264
12/11/2013 07:26:00,247
12/11/2013 07:27:00,266
12/11/2013 07:27:00,266
12/11/2013 07:27:00,264
12/11/2013 07:27:00,264
12/11/2013 07:27:00,264
12/11/2013 07:27:00,264
12/11/2013 07:27:00,262
12/11/2013 07:27:00,262
12/11/2013 07:28:00,298
12/11/2013 07:28:00,298
12/11/2013 07:28:00,295
12/11/2013 07:28:00,295
12/11/2013 07:28:00,265
12/11/2013 07:28:00,265
12/11/2013 07:28:00,265
12/11/2013 07:29:00,298
12/11/2013 07:29:00,298
12/11/2013 07:29:00,291
12/11/2013 07:29:00,291
12/11/2013 07:29:00,291
12/11/2013 07:29:00,291
12/11/2013 07:29:00,288
12/11/2013 07:30:00,291
12/11/2013 07:30:00,291
12/11/2013 07:30:00,290
12/11/2013 07:30:00,290
12/11/2013 07:30:00,289
12/11/2013 07:30:00,225
12/11/2013 07:31:00,228
12/11/2013 07:31:00,227
12/11/2013 07:31:00,227
12/11/2013 07:31:00,225
12/11/2013 07:31:00,225
12/11/2013 07:31:00,225
12/11/2013 07:31:00,224
12/11/2013 07:32:00,275
12/11/2013 07:32:00,275
12/11/2013 07:32:00,275
12/11/2013 07:32:00,274
12/11/2013 07:32:00,272
12/11/2013 07:32:00,272
12/11/2013 07:32:00,270
12/11/2013 07:32:00,270
12/11/2013 07:32:00,269
12/11/2013 07:32:00,227
12/11/2013 07:33:00,276
12/11/2013 07:33:00,276
12/11/2013 07:33:00,272
12/11/2013 07:33:00,272
12/11/2013 07:33:00,270
12/11/2013 07:33:00,270
12/11/2013 07:33:00,270
12/11/2013 07:34:00,276
12/11/2013 07:34:00,272
12/11/2013 07:34:00,270
12/11/2013 07:34:00,268
12/11/2013 07:35:00,275
12/11/2013 07:35:00,272
12/11/2013 07:35:00,267
12/11/2013 07:35:00,266
12/11/2013 07:35:00,266
12/11/2013 07:36:00,296
12/11/2013 07:36:00,296
12/11/2013 07:36:00,290
12/11/2013 07:36:00,290
12/11/2013 07:36:00,273
12/11/2013 07:36:00,273
12/11/2013 07:36:00,272
12/11/2013 07:37:00,293
12/11/2013 07:37:00,293
12/11/2013 07:37:00,291
12/11/2013 07:37:00,291
12/11/2013 07:37:00,290
12/11/2013 07:37:00,290
12/11/2013 07:37:00,289
12/11/2013 07:38:00,290
12/11/2013 07:38:00,290
12/11/2013 07:38:00,290
12/11/2013 07:38:00,287
12/11/2013 07:38:00,287
12/11/2013 07:38:00,287
12/11/2013 07:38:00,287
12/11/2013 07:39:00,287
12/11/2013 07:39:00,287
12/11/2013 07:39:00,285
12/11/2013 07:39:00,284
12/11/2013 07:39:00,284
12/11/2013 07:39:00,279
12/11/2013 07:39:00,279
12/11/2013 07:40:00,285
12/11/2013 07:40:00,285
12/11/2013 07:40:00,284
12/11/2013 07:40:00,284
12/11/2013 07:40:00,283
12/11/2013 07:40:00,279
12/11/2013 07:40:00,279
12/11/2013 07:41:00,221
12/11/2013 07:41:00,220
12/11/2013 07:41:00,220
12/11/2013 07:41:00,220
12/11/2013 07:41:00,218
12/11/2013 07:42:00,263
12/11/2013 07:42:00,263
12/11/2013 07:42:00,263
12/11/2013 07:42:00,262
12/11/2013 07:42:00,262
12/11/2013 07:42:00,225
12/11/2013 07:42:00,225
12/11/2013 07:43:00,250
12/11/2013 07:43:00,242
12/11/2013 07:43:00,242
12/11/2013 07:44:00,253
12/11/2013 07:44:00,253
12/11/2013 07:44:00,243
12/11/2013 07:44:00,243
12/11/2013 07:44:00,241
12/11/2013 07:44:00,241
12/11/2013 07:44:00,240
12/11/2013 07:44:00,239
12/11/2013 07:45:00,421
12/11/2013 07:45:00,415
12/11/2013 07:45:00,241
12/11/2013 07:45:00,240
12/11/2013 07:46:00,544
12/11/2013 07:46:00,544
12/11/2013 07:46:00,417
12/11/2013 07:46:00,417
12/11/2013 07:46:00,417
12/11/2013 07:46:00,414
12/11/2013 07:46:00,414
12/11/2013 07:47:00,555
12/11/2013 07:47:00,555
12/11/2013 07:47:00,553
12/11/2013 07:47:00,553
12/11/2013 07:47:00,552
12/11/2013 07:47:00,552
12/11/2013 07:47:00,551
12/11/2013 07:47:00,551
12/11/2013 07:48:00,555
12/11/2013 07:48:00,555
12/11/2013 07:48:00,555
12/11/2013 07:48:00,555
12/11/2013 07:48:00,552
12/11/2013 07:48:00,552
12/11/2013 07:48:00,550
12/11/2013 07:48:00,550
12/11/2013 07:49:00,553
12/11/2013 07:49:00,553
12/11/2013 07:49:00,432
12/11/2013 07:49:00,432
12/11/2013 07:49:00,432
12/11/2013 07:49:00,432
12/11/2013 07:49:00,428
12/11/2013 07:49:00,428
12/11/2013 07:50:00,512
12/11/2013 07:50:00,512
12/11/2013 07:50:00,432
12/11/2013 07:50:00,432
12/11/2013 07:50:00,432
12/11/2013 07:50:00,432
