Time,Aggregate,Day,Month
12/10/2013 20:40,250.48,12,10
12/10/2013 20:45,173.16,12,10
12/10/2013 20:50,174.22,12,10
12/10/2013 20:55,168.3,12,10
12/10/2013 21:00,164.06,12,10
12/10/2013 21:05,245.42,12,10
12/10/2013 21:10,257.92,12,10
12/10/2013 21:15,229.96,12,10
12/10/2013 21:20,161.18,12,10
12/10/2013 21:25,158.18,12,10
12/10/2013 21:30,159.68,12,10
12/10/2013 21:35,157.96,12,10
12/10/2013 21:40,251,12,10
12/10/2013 21:45,250.3265306,12,10
12/10/2013 21:50,187.62,12,10
12/10/2013 21:55,105.48,12,10
12/10/2013 22:00,105.64,12,10
12/10/2013 22:05,104.7,12,10
12/10/2013 22:10,118.5,12,10
12/10/2013 22:15,168.16,12,10
12/10/2013 22:20,164.24,12,10
12/10/2013 22:25,123.78,12,10
12/10/2013 22:30,104.58,12,10
12/10/2013 22:35,105,12,10
12/10/2013 22:40,105.3,12,10
12/10/2013 22:45,131.106383,12,10
12/10/2013 22:50,166.38,12,10
12/10/2013 22:55,163.4,12,10
12/10/2013 23:00,108.84,12,10
12/10/2013 23:05,105.06,12,10
12/10/2013 23:10,104.08,12,10
12/10/2013 23:15,105.16,12,10
12/10/2013 23:20,147.54,12,10
12/10/2013 23:25,165.62,12,10
12/10/2013 23:30,152.74,12,10
12/10/2013 23:35,105.72,12,10
12/10/2013 23:40,104.38,12,10
12/10/2013 23:45,104.62,12,10
12/10/2013 23:50,105.8,12,10
12/10/2013 23:55,162.08,12,10
13/10/2013 00:00,254.66,13,10
13/10/2013 00:05,227.62,13,10
13/10/2013 00:10,165.8,13,10
13/10/2013 00:15,164.08,13,10
13/10/2013 00:20,162.68,13,10
13/10/2013 00:25,168.32,13,10
13/10/2013 00:30,261.48,13,10
13/10/2013 00:35,256.0196078,13,10
13/10/2013 00:40,208.3061224,13,10
13/10/2013 00:45,159.74,13,10
13/10/2013 00:50,159.92,13,10
13/10/2013 00:55,158.22,13,10
13/10/2013 01:00,183.36,13,10
13/10/2013 01:05,254.34,13,10
13/10/2013 01:10,194.14,13,10
13/10/2013 01:15,117.86,13,10
13/10/2013 01:20,106.32,13,10
13/10/2013 01:25,107.0784314,13,10
13/10/2013 01:30,106.4693878,13,10
13/10/2013 01:35,134.94,13,10
13/10/2013 01:40,165.62,13,10
13/10/2013 01:45,163.1,13,10
13/10/2013 01:50,111.98,13,10
13/10/2013 01:55,106.68,13,10
13/10/2013 02:00,106.9,13,10
13/10/2013 02:05,106.1,13,10
13/10/2013 02:10,147,13,10
13/10/2013 02:15,164.76,13,10
13/10/2013 02:20,155.12,13,10
13/10/2013 02:25,105.92,13,10
13/10/2013 02:30,106.82,13,10
13/10/2013 02:35,106.4313725,13,10
13/10/2013 02:40,105.94,13,10
13/10/2013 02:45,157.4285714,13,10
13/10/2013 02:50,164.7446809,13,10
13/10/2013 02:55,145.3,13,10
13/10/2013 03:00,104.9,13,10
13/10/2013 03:05,106.12,13,10
13/10/2013 03:10,106.32,13,10
13/10/2013 03:15,120.6078431,13,10
13/10/2013 03:20,258.4285714,13,10
13/10/2013 03:25,262.94,13,10
13/10/2013 03:30,209.64,13,10
13/10/2013 03:35,165.1,13,10
13/10/2013 03:40,162.8431373,13,10
13/10/2013 03:45,160.5102041,13,10
13/10/2013 03:50,180.12,13,10
13/10/2013 03:55,258.3,13,10
13/10/2013 04:00,253.86,13,10
13/10/2013 04:05,183.94,13,10
13/10/2013 04:10,158.54,13,10
13/10/2013 04:15,157.54,13,10
13/10/2013 04:20,156.72,13,10
13/10/2013 04:25,201.18,13,10
13/10/2013 04:30,200.38,13,10
13/10/2013 04:35,163.78,13,10
13/10/2013 04:40,110.1,13,10
13/10/2013 04:45,106.32,13,10
13/10/2013 04:50,105.78,13,10
13/10/2013 04:55,105.9,13,10
13/10/2013 05:00,146.18,13,10
13/10/2013 05:05,165.0392157,13,10
13/10/2013 05:10,157.1632653,13,10
13/10/2013 05:15,105.96,13,10
13/10/2013 05:20,105.56,13,10
13/10/2013 05:25,104.32,13,10
13/10/2013 05:30,105.86,13,10
13/10/2013 05:35,152.8,13,10
13/10/2013 05:40,164.8823529,13,10
13/10/2013 05:45,149.4,13,10
13/10/2013 05:50,105.6938776,13,10
13/10/2013 05:55,105.2,13,10
13/10/2013 06:00,105.14,13,10
13/10/2013 06:05,106.08,13,10
13/10/2013 06:10,163.66,13,10
13/10/2013 06:15,164.24,13,10
13/10/2013 06:20,138.7,13,10
13/10/2013 06:25,106.36,13,10
13/10/2013 06:30,105.125,13,10
13/10/2013 06:35,105.4583333,13,10
13/10/2013 06:40,143.84,13,10
13/10/2013 06:45,254.36,13,10
13/10/2013 06:50,262.44,13,10
13/10/2013 06:55,211.16,13,10
13/10/2013 07:00,165.08,13,10
13/10/2013 07:05,164.372549,13,10
13/10/2013 07:10,299.5510204,13,10
13/10/2013 07:15,770.6,13,10
13/10/2013 07:20,865.18,13,10
13/10/2013 07:25,859.96,13,10
13/10/2013 07:30,802.56,13,10
13/10/2013 07:35,763.52,13,10
13/10/2013 07:40,759.98,13,10
13/10/2013 07:45,760.22,13,10
13/10/2013 07:50,795.8,13,10
13/10/2013 07:55,772.24,13,10
13/10/2013 08:00,763.98,13,10
13/10/2013 08:05,702.38,13,10
13/10/2013 08:10,380.06,13,10
13/10/2013 08:15,104.38,13,10
13/10/2013 08:20,104.06,13,10
13/10/2013 08:25,135.64,13,10
13/10/2013 08:30,167.9,13,10
13/10/2013 08:35,164.74,13,10
13/10/2013 08:40,107.72,13,10
13/10/2013 08:45,107.32,13,10
13/10/2013 08:50,133.44,13,10
13/10/2013 08:55,137.86,13,10
13/10/2013 09:00,157.3,13,10
13/10/2013 09:05,152.22,13,10
13/10/2013 09:10,157.22,13,10
13/10/2013 09:15,128.76,13,10
13/10/2013 09:20,125.8431373,13,10
13/10/2013 09:25,129.8571429,13,10
13/10/2013 09:30,130,13,10
13/10/2013 09:35,152.9,13,10
13/10/2013 09:40,152.54,13,10
13/10/2013 09:45,142.04,13,10
13/10/2013 09:50,126.7,13,10
13/10/2013 09:55,135.1,13,10
13/10/2013 10:00,134.66,13,10
13/10/2013 10:05,145.96,13,10
13/10/2013 10:10,180.26,13,10
13/10/2013 10:15,188.72,13,10
13/10/2013 10:20,171.7,13,10
13/10/2013 10:25,129.92,13,10
13/10/2013 10:30,130.5,13,10
13/10/2013 10:35,125.38,13,10
13/10/2013 10:40,112.72,13,10
13/10/2013 10:45,167.84,13,10
13/10/2013 10:50,184.48,13,10
13/10/2013 10:55,136.24,13,10
13/10/2013 11:00,105.52,13,10
13/10/2013 11:05,103.54,13,10
13/10/2013 11:10,125.28,13,10
13/10/2013 11:15,127.58,13,10
13/10/2013 11:20,130.32,13,10
13/10/2013 11:25,117.4117647,13,10
13/10/2013 11:30,121.2040816,13,10
13/10/2013 11:35,129.04,13,10
13/10/2013 11:40,128.16,13,10
13/10/2013 11:45,141.28,13,10
13/10/2013 11:50,150.26,13,10
13/10/2013 11:55,91.62,13,10
13/10/2013 12:00,105.22,13,10
13/10/2013 12:05,131.04,13,10
13/10/2013 12:10,180.04,13,10
13/10/2013 12:15,195.32,13,10
13/10/2013 12:20,194.26,13,10
13/10/2013 12:25,156.48,13,10
13/10/2013 12:30,104.04,13,10
13/10/2013 12:35,120.24,13,10
13/10/2013 12:40,131.62,13,10
13/10/2013 12:45,183.02,13,10
13/10/2013 12:50,305.14,13,10
13/10/2013 12:55,346.46,13,10
13/10/2013 13:00,175.7,13,10
13/10/2013 13:05,414.34,13,10
13/10/2013 13:10,1441.46,13,10
13/10/2013 13:15,1192.34,13,10
13/10/2013 13:20,633.18,13,10
13/10/2013 13:25,349.78,13,10
13/10/2013 13:30,104.04,13,10
13/10/2013 13:35,143.74,13,10
13/10/2013 13:40,149.12,13,10
13/10/2013 13:45,147.56,13,10
13/10/2013 13:50,131.28,13,10
13/10/2013 13:55,139.56,13,10
13/10/2013 14:00,131.64,13,10
13/10/2013 14:05,107.08,13,10
13/10/2013 14:10,95.78,13,10
13/10/2013 14:15,149.88,13,10
13/10/2013 14:20,182.06,13,10
13/10/2013 14:25,161.08,13,10
13/10/2013 14:30,153.58,13,10
13/10/2013 14:35,132.78,13,10
13/10/2013 14:40,131.18,13,10
13/10/2013 14:45,166.44,13,10
13/10/2013 14:50,165.98,13,10
13/10/2013 14:55,139.12,13,10
13/10/2013 15:00,104.2,13,10
13/10/2013 15:05,112.46,13,10
13/10/2013 15:10,373.04,13,10
13/10/2013 15:15,510.86,13,10
13/10/2013 15:20,614.96,13,10
13/10/2013 15:25,585.5686275,13,10
13/10/2013 15:30,522.1020408,13,10
13/10/2013 15:35,439.84,13,10
13/10/2013 15:40,199.62,13,10
13/10/2013 15:45,149.76,13,10
13/10/2013 15:50,258.24,13,10
13/10/2013 15:55,393.2,13,10
13/10/2013 16:00,425.4693878,13,10
13/10/2013 16:05,425.4807692,13,10
13/10/2013 16:10,416.6734694,13,10
13/10/2013 16:15,500.38,13,10
13/10/2013 16:20,489.28,13,10
13/10/2013 16:25,440.14,13,10
13/10/2013 16:30,599.4,13,10
13/10/2013 16:35,706.7659574,13,10
13/10/2013 16:40,719.36,13,10
13/10/2013 16:45,760.84,13,10
13/10/2013 16:50,773.1020408,13,10
13/10/2013 16:55,774.04,13,10
13/10/2013 17:00,804.24,13,10
13/10/2013 17:05,864.9583333,13,10
13/10/2013 17:10,855.6041667,13,10
13/10/2013 17:15,771.1836735,13,10
13/10/2013 17:20,753.16,13,10
13/10/2013 17:25,748.9795918,13,10
13/10/2013 17:30,747.0869565,13,10
13/10/2013 17:35,801.0392157,13,10
13/10/2013 17:40,848.0204082,13,10
13/10/2013 17:45,854.22,13,10
13/10/2013 17:50,763.38,13,10
13/10/2013 17:55,759.6136364,13,10
13/10/2013 18:00,687.98,13,10
13/10/2013 18:05,682.5952381,13,10
13/10/2013 18:10,432.66,13,10
13/10/2013 18:15,173.38,13,10
13/10/2013 18:20,165.88,13,10
13/10/2013 18:25,115.8541667,13,10
13/10/2013 18:30,115.5,13,10
13/10/2013 18:35,114.5625,13,10
13/10/2013 18:40,114.3111111,13,10
13/10/2013 18:45,153.6595745,13,10
13/10/2013 18:50,172.9565217,13,10
13/10/2013 18:55,164.5208333,13,10
13/10/2013 19:00,114.3958333,13,10
13/10/2013 19:05,114.28,13,10
13/10/2013 19:10,115.0612245,13,10
13/10/2013 19:15,114.6,13,10
13/10/2013 19:20,161,13,10
13/10/2013 19:25,171.92,13,10
13/10/2013 19:30,159.9183673,13,10
13/10/2013 19:35,115.62,13,10
13/10/2013 19:40,115.22,13,10
13/10/2013 19:45,114.6,13,10
13/10/2013 19:50,116.18,13,10
13/10/2013 19:55,167.56,13,10
13/10/2013 20:00,173.04,13,10
13/10/2013 20:05,211.78,13,10
13/10/2013 20:10,172.6,13,10
13/10/2013 20:15,173.2,13,10
13/10/2013 20:20,173.62,13,10
13/10/2013 20:25,172.8,13,10
13/10/2013 20:30,266,13,10
13/10/2013 20:35,262.74,13,10
13/10/2013 20:40,211.72,13,10
13/10/2013 20:45,167,13,10
13/10/2013 20:50,166.9183673,13,10
13/10/2013 20:55,161.46,13,10
13/10/2013 21:00,168.92,13,10
13/10/2013 21:05,255.38,13,10
13/10/2013 21:10,249.88,13,10
13/10/2013 21:15,187.42,13,10
13/10/2013 21:20,117.18,13,10
13/10/2013 21:25,106.34,13,10
13/10/2013 21:30,105.1,13,10
13/10/2013 21:35,114.76,13,10
13/10/2013 21:40,167.14,13,10
13/10/2013 21:45,164.86,13,10
13/10/2013 21:50,124.42,13,10
13/10/2013 21:55,106.1764706,13,10
13/10/2013 22:00,104.7959184,13,10
13/10/2013 22:05,105.68,13,10
13/10/2013 22:10,121.06,13,10
13/10/2013 22:15,166.5098039,13,10
13/10/2013 22:20,164.0816327,13,10
13/10/2013 22:25,118.22,13,10
13/10/2013 22:30,105.3,13,10
13/10/2013 22:35,104.64,13,10
13/10/2013 22:40,104.64,13,10
13/10/2013 22:45,122.62,13,10
13/10/2013 22:50,166.78,13,10
13/10/2013 22:55,163.6666667,13,10
13/10/2013 23:00,114.08,13,10
13/10/2013 23:05,104.8367347,13,10
13/10/2013 23:10,104.34,13,10
13/10/2013 23:15,105.08,13,10
13/10/2013 23:20,129.3,13,10
13/10/2013 23:25,166,13,10
13/10/2013 23:30,206.8039216,13,10
13/10/2013 23:35,169.1836735,13,10
13/10/2013 23:40,166.64,13,10
13/10/2013 23:45,165.94,13,10
13/10/2013 23:50,164.8039216,13,10
13/10/2013 23:55,205.0612245,13,10
14/10/2013 00:00,259.78,14,10
14/10/2013 00:05,254.74,14,10
14/10/2013 00:10,160.2,14,10
14/10/2013 00:15,159.94,14,10
14/10/2013 00:20,158.8039216,14,10
14/10/2013 00:25,158.1632653,14,10
14/10/2013 00:30,210.62,14,10
14/10/2013 00:35,253.64,14,10
14/10/2013 00:40,238.56,14,10
14/10/2013 00:45,106.26,14,10
14/10/2013 00:50,106.3,14,10
14/10/2013 00:55,105.12,14,10
14/10/2013 01:00,106.22,14,10
14/10/2013 01:05,138.44,14,10
14/10/2013 01:10,165.7,14,10
14/10/2013 01:15,161.3,14,10
14/10/2013 01:20,106.4,14,10
14/10/2013 01:25,106.7,14,10
14/10/2013 01:30,106.36,14,10
14/10/2013 01:35,106.26,14,10
14/10/2013 01:40,137.6,14,10
14/10/2013 01:45,165.32,14,10
14/10/2013 01:50,163.2,14,10
14/10/2013 01:55,105.92,14,10
14/10/2013 02:00,105.8,14,10
14/10/2013 02:05,106.2156863,14,10
14/10/2013 02:10,105.82,14,10
14/10/2013 02:15,135.9591837,14,10
14/10/2013 02:20,166.62,14,10
14/10/2013 02:25,162.1,14,10
14/10/2013 02:30,106.18,14,10
14/10/2013 02:35,105.56,14,10
14/10/2013 02:40,106.3,14,10
14/10/2013 02:45,105.82,14,10
14/10/2013 02:50,136.9215686,14,10
14/10/2013 02:55,178.6938776,14,10
14/10/2013 03:00,248.18,14,10
14/10/2013 03:05,166.4,14,10
14/10/2013 03:10,165.5686275,14,10
14/10/2013 03:15,165.5918367,14,10
14/10/2013 03:20,193.2,14,10
14/10/2013 03:25,371.92,14,10
14/10/2013 03:30,407.4,14,10
14/10/2013 03:35,395.9,14,10
14/10/2013 03:40,314.46,14,10
14/10/2013 03:45,295.54,14,10
14/10/2013 03:50,163.62,14,10
14/10/2013 03:55,174.56,14,10
14/10/2013 04:00,247.72,14,10
14/10/2013 04:05,285.26,14,10
14/10/2013 04:10,266.88,14,10
14/10/2013 04:15,179.92,14,10
14/10/2013 04:20,176.26,14,10
14/10/2013 04:25,173.56,14,10
14/10/2013 04:30,170.96,14,10
14/10/2013 04:35,228.7647059,14,10
14/10/2013 04:40,264.0408163,14,10
14/10/2013 04:45,244.42,14,10
14/10/2013 04:50,164.84,14,10
14/10/2013 04:55,163.54,14,10
14/10/2013 05:00,162.16,14,10
14/10/2013 05:05,161.92,14,10
14/10/2013 05:10,220.14,14,10
14/10/2013 05:15,255.1,14,10
14/10/2013 05:20,237.94,14,10
14/10/2013 05:25,159.74,14,10
14/10/2013 05:30,158.62,14,10
14/10/2013 05:35,127.42,14,10
14/10/2013 05:40,105.06,14,10
14/10/2013 05:45,143.34,14,10
14/10/2013 05:50,166.68,14,10
14/10/2013 05:55,153.96,14,10
14/10/2013 06:00,105.16,14,10
14/10/2013 06:05,105.2,14,10
14/10/2013 06:10,104.1372549,14,10
14/10/2013 06:15,105.4081633,14,10
14/10/2013 06:20,161.72,14,10
14/10/2013 06:25,166.84,14,10
14/10/2013 06:30,157.66,14,10
14/10/2013 06:35,105.68,14,10
14/10/2013 06:40,104.76,14,10
14/10/2013 06:45,1088.72,14,10
14/10/2013 06:50,117.52,14,10
14/10/2013 06:55,138,14,10
14/10/2013 07:00,142.44,14,10
14/10/2013 07:05,127.94,14,10
14/10/2013 07:10,398.4,14,10
14/10/2013 07:15,612.94,14,10
14/10/2013 07:20,572.6,14,10
14/10/2013 07:25,609.84,14,10
14/10/2013 07:30,613.28,14,10
14/10/2013 07:35,544.62,14,10
14/10/2013 07:40,503.4,14,10
14/10/2013 07:45,645.38,14,10
14/10/2013 07:50,570.2,14,10
14/10/2013 07:55,612.04,14,10
14/10/2013 08:00,598.22,14,10
14/10/2013 08:05,544.28,14,10
14/10/2013 08:10,289.06,14,10
14/10/2013 08:15,126.8,14,10
14/10/2013 08:20,95.9,14,10
14/10/2013 08:25,97.24,14,10
14/10/2013 08:30,123.12,14,10
14/10/2013 08:35,160.24,14,10
14/10/2013 08:40,220.0392157,14,10
14/10/2013 08:45,250.9387755,14,10
14/10/2013 08:50,229.42,14,10
14/10/2013 08:55,122.8,14,10
14/10/2013 09:00,104.44,14,10
14/10/2013 09:05,104.76,14,10
14/10/2013 09:10,104.1,14,10
14/10/2013 09:15,144.18,14,10
14/10/2013 09:20,166.78,14,10
14/10/2013 09:25,156.12,14,10
14/10/2013 09:30,137.18,14,10
14/10/2013 09:35,103.4,14,10
14/10/2013 09:40,124.94,14,10
14/10/2013 09:45,137.94,14,10
14/10/2013 09:50,158.24,14,10
14/10/2013 09:55,155.22,14,10
14/10/2013 10:00,148.5,14,10
14/10/2013 10:05,,14,10
14/10/2013 10:10,141.1176471,14,10
14/10/2013 10:15,211.8541667,14,10
14/10/2013 10:20,171.7241379,14,10
14/10/2013 10:25,114.54,14,10
14/10/2013 10:30,108.22,14,10
14/10/2013 10:35,116.92,14,10
14/10/2013 10:40,171.46,14,10
14/10/2013 10:45,201.34,14,10
14/10/2013 10:50,241.04,14,10
14/10/2013 10:55,204.02,14,10
14/10/2013 11:00,227.48,14,10
14/10/2013 11:05,186.82,14,10
14/10/2013 11:10,144.08,14,10
14/10/2013 11:15,99.32,14,10
14/10/2013 11:20,92.74,14,10
14/10/2013 11:25,93.23529412,14,10
14/10/2013 11:30,93.2244898,14,10
14/10/2013 11:35,112.8695652,14,10
14/10/2013 11:40,132.08,14,10
14/10/2013 11:45,148.94,14,10
14/10/2013 11:50,110.98,14,10
14/10/2013 11:55,99.16,14,10
14/10/2013 12:00,91.9,14,10
14/10/2013 12:05,106.14,14,10
14/10/2013 12:10,115.86,14,10
14/10/2013 12:15,90.28,14,10
14/10/2013 12:20,116.76,14,10
14/10/2013 12:25,153.6,14,10
14/10/2013 12:30,152.14,14,10
14/10/2013 12:35,254.2,14,10
14/10/2013 12:40,283.92,14,10
14/10/2013 12:45,170.84,14,10
14/10/2013 12:50,144.72,14,10
14/10/2013 12:55,267.26,14,10
14/10/2013 13:00,375.56,14,10
14/10/2013 13:05,396.38,14,10
14/10/2013 13:10,397.02,14,10
14/10/2013 13:15,157.04,14,10
14/10/2013 13:20,120.44,14,10
14/10/2013 13:25,92.57142857,14,10
14/10/2013 13:30,107.755102,14,10
14/10/2013 13:35,158.9183673,14,10
14/10/2013 13:40,154.62,14,10
14/10/2013 13:45,146.38,14,10
14/10/2013 13:50,151.14,14,10
14/10/2013 13:55,122.68,14,10
14/10/2013 14:00,131.66,14,10
14/10/2013 14:05,121.02,14,10
14/10/2013 14:10,127.8,14,10
14/10/2013 14:15,127.52,14,10
14/10/2013 14:20,127.36,14,10
14/10/2013 14:25,129.5,14,10
14/10/2013 14:30,111.7,14,10
14/10/2013 14:35,104.54,14,10
14/10/2013 14:40,149.86,14,10
14/10/2013 14:45,88.66,14,10
14/10/2013 14:50,97.5,14,10
14/10/2013 14:55,107.26,14,10
14/10/2013 15:00,116.66,14,10
14/10/2013 15:05,157.12,14,10
14/10/2013 15:10,498.3,14,10
14/10/2013 15:15,765.12,14,10
14/10/2013 15:20,682.56,14,10
14/10/2013 15:25,676.86,14,10
14/10/2013 15:30,633.62,14,10
14/10/2013 15:35,621.02,14,10
14/10/2013 15:40,684.94,14,10
14/10/2013 15:45,629,14,10
14/10/2013 15:50,676.82,14,10
14/10/2013 15:55,541.6458333,14,10
14/10/2013 16:00,572.2,14,10
14/10/2013 16:05,583.74,14,10
14/10/2013 16:10,604.92,14,10
14/10/2013 16:15,672.9803922,14,10
14/10/2013 16:20,717.78,14,10
14/10/2013 16:25,714,14,10
14/10/2013 16:30,642.36,14,10
14/10/2013 16:35,646.88,14,10
14/10/2013 16:40,653.04,14,10
14/10/2013 16:45,632.84,14,10
14/10/2013 16:50,700.04,14,10
14/10/2013 16:55,754.58,14,10
14/10/2013 17:00,754.88,14,10
14/10/2013 17:05,665.86,14,10
14/10/2013 17:10,659.98,14,10
14/10/2013 17:15,660.32,14,10
14/10/2013 17:20,1300.254902,14,10
14/10/2013 17:25,706.122449,14,10
14/10/2013 17:30,761.52,14,10
14/10/2013 17:35,758.1,14,10
14/10/2013 17:40,672.44,14,10
14/10/2013 17:45,677.54,14,10
14/10/2013 17:50,678.86,14,10
14/10/2013 17:55,679.88,14,10
14/10/2013 18:00,719.54,14,10
14/10/2013 18:05,848.54,14,10
14/10/2013 18:10,521.6,14,10
14/10/2013 18:15,183,14,10
14/10/2013 18:20,173.8,14,10
14/10/2013 18:25,173.14,14,10
14/10/2013 18:30,171.68,14,10
14/10/2013 18:35,212.28,14,10
14/10/2013 18:40,265.1632653,14,10
14/10/2013 18:45,260.38,14,10
14/10/2013 18:50,171.14,14,10
14/10/2013 18:55,167.2653061,14,10
14/10/2013 19:00,167.0208333,14,10
14/10/2013 19:05,166.0612245,14,10
14/10/2013 19:10,209.8,14,10
14/10/2013 19:15,242.2352941,14,10
14/10/2013 19:20,169.6326531,14,10
14/10/2013 19:25,113.2,14,10
14/10/2013 19:30,113.26,14,10
14/10/2013 19:35,113.6078431,14,10
14/10/2013 19:40,113.7346939,14,10
14/10/2013 19:45,145.12,14,10
14/10/2013 19:50,174.48,14,10
14/10/2013 19:55,167.96,14,10
14/10/2013 20:00,114.12,14,10
14/10/2013 20:05,114.94,14,10
14/10/2013 20:10,114.94,14,10
14/10/2013 20:15,114,14,10
14/10/2013 20:20,143.32,14,10
14/10/2013 20:25,173.58,14,10
14/10/2013 20:30,166.72,14,10
14/10/2013 20:35,114.54,14,10
14/10/2013 20:40,114.38,14,10
14/10/2013 20:45,113.82,14,10
14/10/2013 20:50,114.98,14,10
14/10/2013 20:55,143.52,14,10
14/10/2013 21:00,166.52,14,10
14/10/2013 21:05,157.28,14,10
14/10/2013 21:10,104.98,14,10
14/10/2013 21:15,104.5,14,10
14/10/2013 21:20,105.2,14,10
14/10/2013 21:25,105.08,14,10
14/10/2013 21:30,138.56,14,10
14/10/2013 21:35,211.56,14,10
14/10/2013 21:40,241.66,14,10
14/10/2013 21:45,169.26,14,10
14/10/2013 21:50,167.02,14,10
14/10/2013 21:55,166.58,14,10
14/10/2013 22:00,165.1,14,10
14/10/2013 22:05,221.62,14,10
14/10/2013 22:10,258.86,14,10
14/10/2013 22:15,242.2,14,10
14/10/2013 22:20,160.0784314,14,10
14/10/2013 22:25,159.244898,14,10
14/10/2013 22:30,157.78,14,10
14/10/2013 22:35,812.62,14,10
14/10/2013 22:40,198.9,14,10
14/10/2013 22:45,232.28,14,10
14/10/2013 22:50,159.2790698,14,10
14/10/2013 22:55,105.375,14,10
14/10/2013 23:00,104.42,14,10
14/10/2013 23:05,105.3,14,10
14/10/2013 23:10,105.32,14,10
14/10/2013 23:15,148.1,14,10
14/10/2013 23:20,165.82,14,10
14/10/2013 23:25,162.12,14,10
14/10/2013 23:30,105.5,14,10
14/10/2013 23:35,106.94,14,10
14/10/2013 23:40,104.72,14,10
14/10/2013 23:45,105.32,14,10
14/10/2013 23:50,129.6,14,10
14/10/2013 23:55,166.5,14,10
15/10/2013 00:00,162.66,15,10
15/10/2013 00:05,106.24,15,10
15/10/2013 00:10,105.68,15,10
15/10/2013 00:15,106.02,15,10
15/10/2013 00:20,105.42,15,10
15/10/2013 00:25,132.06,15,10
15/10/2013 00:30,165.8,15,10
15/10/2013 00:35,164.02,15,10
15/10/2013 00:40,106.22,15,10
15/10/2013 00:45,105.6,15,10
15/10/2013 00:50,106.76,15,10
15/10/2013 00:55,105.66,15,10
15/10/2013 01:00,129.12,15,10
15/10/2013 01:05,166.42,15,10
15/10/2013 01:10,216.84,15,10
15/10/2013 01:15,171.52,15,10
15/10/2013 01:20,167.14,15,10
15/10/2013 01:25,166.2,15,10
15/10/2013 01:30,165.5882353,15,10
15/10/2013 01:35,196.5102041,15,10
15/10/2013 01:40,258.88,15,10
15/10/2013 01:45,255.04,15,10
15/10/2013 01:50,173.04,15,10
15/10/2013 01:55,159.92,15,10
15/10/2013 02:00,159.28,15,10
15/10/2013 02:05,158.32,15,10
15/10/2013 02:10,182.32,15,10
15/10/2013 02:15,254.54,15,10
15/10/2013 02:20,208.0980392,15,10
15/10/2013 02:25,116.0612245,15,10
15/10/2013 02:30,106.02,15,10
15/10/2013 02:35,104.94,15,10
15/10/2013 02:40,106.32,15,10
15/10/2013 02:45,116.32,15,10
15/10/2013 02:50,166.58,15,10
15/10/2013 02:55,164.42,15,10
15/10/2013 03:00,122.06,15,10
15/10/2013 03:05,106.02,15,10
15/10/2013 03:10,198.9803922,15,10
15/10/2013 03:15,696.7142857,15,10
15/10/2013 03:20,511.6,15,10
15/10/2013 03:25,167.28,15,10
15/10/2013 03:30,164.88,15,10
15/10/2013 03:35,125.24,15,10
15/10/2013 03:40,105.3333333,15,10
15/10/2013 03:45,105.6923077,15,10
15/10/2013 03:50,105.6,15,10
15/10/2013 03:55,109.58,15,10
15/10/2013 04:00,168.1,15,10
15/10/2013 04:05,163.9130435,15,10
15/10/2013 04:10,128.8846154,15,10
15/10/2013 04:15,105.4705882,15,10
15/10/2013 04:20,105.78,15,10
15/10/2013 04:25,105.04,15,10
15/10/2013 04:30,106.38,15,10
15/10/2013 04:35,169.3,15,10
15/10/2013 04:40,165.1,15,10
15/10/2013 04:45,153.1836735,15,10
15/10/2013 04:50,164.3469388,15,10
15/10/2013 04:55,574.76,15,10
15/10/2013 05:00,787.1458333,15,10
15/10/2013 05:05,288.4117647,15,10
15/10/2013 05:10,244.4883721,15,10
15/10/2013 05:15,258.6,15,10
15/10/2013 05:20,223.0416667,15,10
15/10/2013 05:25,162.5192308,15,10
15/10/2013 05:30,162.32,15,10
15/10/2013 05:35,160.8333333,15,10
15/10/2013 05:40,160.212766,15,10
15/10/2013 05:45,229.5227273,15,10
15/10/2013 05:50,253.1538462,15,10
15/10/2013 05:55,199.84,15,10
15/10/2013 06:00,105.625,15,10
15/10/2013 06:05,105.76,15,10
15/10/2013 06:10,105.7291667,15,10
15/10/2013 06:15,104.7884615,15,10
15/10/2013 06:20,148.64,15,10
15/10/2013 06:25,166.5098039,15,10
15/10/2013 06:30,315.325,15,10
15/10/2013 06:35,674.6041667,15,10
15/10/2013 06:40,545,15,10
15/10/2013 06:45,104.8163265,15,10
15/10/2013 06:50,103.88,15,10
15/10/2013 06:55,143.1,15,10
15/10/2013 07:00,167.08,15,10
15/10/2013 07:05,154.34,15,10
15/10/2013 07:10,437.26,15,10
15/10/2013 07:15,667.54,15,10
15/10/2013 07:20,661.06,15,10
15/10/2013 07:25,643.22,15,10
15/10/2013 07:30,700.16,15,10
15/10/2013 07:35,731.14,15,10
15/10/2013 07:40,709.5,15,10
15/10/2013 07:45,618.9,15,10
15/10/2013 07:50,628.36,15,10
15/10/2013 07:55,625.92,15,10
15/10/2013 08:00,617.54,15,10
15/10/2013 08:05,645.1428571,15,10
15/10/2013 08:10,658.5098039,15,10
15/10/2013 08:15,661.54,15,10
15/10/2013 08:20,585.16,15,10
15/10/2013 08:25,604.44,15,10
15/10/2013 08:30,571.44,15,10
15/10/2013 08:35,557.76,15,10
15/10/2013 08:40,305.76,15,10
15/10/2013 08:45,103.1,15,10
15/10/2013 08:50,118.4042553,15,10
15/10/2013 08:55,209.18,15,10
